CoarseGrainedListBasedSet;1;0;100;200; 1.1325391804097952E7
CoarseGrainedListBasedSet;1;0;1000;2000; 1237925.074925075
CoarseGrainedListBasedSet;1;0;10000;20000; 54757.24275724276
CoarseGrainedListBasedSet;1;10;100;200; 9923475.524475526
CoarseGrainedListBasedSet;1;10;1000;2000; 561213.8930534733
CoarseGrainedListBasedSet;1;10;10000;20000; 49691.808191808195
CoarseGrainedListBasedSet;1;100;100;200; 9726866.133866135
CoarseGrainedListBasedSet;1;100;1000;2000; 847898.5507246377
CoarseGrainedListBasedSet;1;100;10000;20000; 40992.007992007995
CoarseGrainedListBasedSet;4;0;100;200; 3.289698951572641E7
CoarseGrainedListBasedSet;4;0;1000;2000; 5331708.936595107
CoarseGrainedListBasedSet;4;0;10000;20000; 204485.014985015
CoarseGrainedListBasedSet;4;10;100;200; 2.0758109890109893E7
CoarseGrainedListBasedSet;4;10;1000;2000; 1785035.4468297553
CoarseGrainedListBasedSet;4;10;10000;20000; 157752.87069395906
CoarseGrainedListBasedSet;4;100;100;200; 3905991.508491509
CoarseGrainedListBasedSet;4;100;1000;2000; 520878.68197703443
CoarseGrainedListBasedSet;4;100;10000;20000; 38169.24613080379
CoarseGrainedListBasedSet;6;0;100;200; 3.859628942115769E7
CoarseGrainedListBasedSet;6;0;1000;2000; 7323895.656515227
CoarseGrainedListBasedSet;6;0;10000;20000; 280063.9041437843
CoarseGrainedListBasedSet;6;10;100;200; 1.5797864770459082E7
CoarseGrainedListBasedSet;6;10;1000;2000; 2058536.9261477045
CoarseGrainedListBasedSet;6;10;10000;20000; 172127.3090364453
CoarseGrainedListBasedSet;6;100;100;200; 3875411.9700748133
CoarseGrainedListBasedSet;6;100;1000;2000; 461466.30054917623
CoarseGrainedListBasedSet;6;100;10000;20000; 36633.73253493014
CoarseGrainedListBasedSet;8;0;100;200; 4.759025037406484E7
CoarseGrainedListBasedSet;8;0;1000;2000; 8839972.541188218
CoarseGrainedListBasedSet;8;0;10000;20000; 307099.7506234414
CoarseGrainedListBasedSet;8;10;100;200; 1.5785826846307386E7
CoarseGrainedListBasedSet;8;10;1000;2000; 1918432.850723914
CoarseGrainedListBasedSet;8;10;10000;20000; 122391.21756487025
CoarseGrainedListBasedSet;8;100;100;200; 3764825.848303393
CoarseGrainedListBasedSet;8;100;1000;2000; 473628.7425149701
CoarseGrainedListBasedSet;8;100;10000;20000; 37159.60099750623
CoarseGrainedListBasedSet;10;0;100;200; 5.525397406483791E7
CoarseGrainedListBasedSet;10;0;1000;2000; 9306164.58852868
CoarseGrainedListBasedSet;10;0;10000;20000; 333101.246882793
CoarseGrainedListBasedSet;10;10;100;200; 1.53123536159601E7
CoarseGrainedListBasedSet;10;10;1000;2000; 1910806.387225549
CoarseGrainedListBasedSet;10;10;10000;20000; 122808.97755610973
CoarseGrainedListBasedSet;10;100;100;200; 3753649.2015968063
CoarseGrainedListBasedSet;10;100;1000;2000; 446325.85949177877
CoarseGrainedListBasedSet;10;100;10000;20000; 36068.793619142576
CoarseGrainedListBasedSet;12;0;100;200; 6.014790836653387E7
CoarseGrainedListBasedSet;12;0;1000;2000; 1.1389792019950125E7
CoarseGrainedListBasedSet;12;0;10000;20000; 364884.3469591227
CoarseGrainedListBasedSet;12;10;100;200; 1.3676592019950125E7
CoarseGrainedListBasedSet;12;10;1000;2000; 1671366.5835411472
CoarseGrainedListBasedSet;12;10;10000;20000; 125253.86533665836
CoarseGrainedListBasedSet;12;100;100;200; 3690033.898305085
CoarseGrainedListBasedSet;12;100;1000;2000; 444108.1215744893
CoarseGrainedListBasedSet;12;100;10000;20000; 35724.05189620759
HandOverHandListBasedSet;1;0;100;200; 1.2153727136431785E7
HandOverHandListBasedSet;1;0;1000;2000; 771350.8245877062
HandOverHandListBasedSet;1;0;10000;20000; 44589.20539730135
HandOverHandListBasedSet;1;10;100;200; 6990366.31684158
HandOverHandListBasedSet;1;10;1000;2000; 458261.36931534234
HandOverHandListBasedSet;1;10;10000;20000; 37563.93606393607
HandOverHandListBasedSet;1;100;100;200; 1851009.9900099903
HandOverHandListBasedSet;1;100;1000;2000; 185345.65434565436
HandOverHandListBasedSet;1;100;10000;20000; 17836.66333666334
HandOverHandListBasedSet;4;0;100;200; 4.1301475786320515E7
HandOverHandListBasedSet;4;0;1000;2000; 3651060.908637044
HandOverHandListBasedSet;4;0;10000;20000; 168522.21667498752
HandOverHandListBasedSet;4;10;100;200; 8141467.065868263
HandOverHandListBasedSet;4;10;1000;2000; 802562.656015976
HandOverHandListBasedSet;4;10;10000;20000; 70587.61857214179
HandOverHandListBasedSet;4;100;100;200; 863293.7062937064
HandOverHandListBasedSet;4;100;1000;2000; 335616.575137294
HandOverHandListBasedSet;4;100;10000;20000; 32923.6145781328
HandOverHandListBasedSet;6;0;100;200; 4.981992814371257E7
HandOverHandListBasedSet;6;0;1000;2000; 6201057.356608479
HandOverHandListBasedSet;6;0;10000;20000; 231096.30738522953
HandOverHandListBasedSet;6;10;100;200; 6102978.043912176
HandOverHandListBasedSet;6;10;1000;2000; 945590.1148277583
HandOverHandListBasedSet;6;10;10000;20000; 82485.02994011976
HandOverHandListBasedSet;6;100;100;200; 717749.001996008
HandOverHandListBasedSet;6;100;1000;2000; 373684.630738523
HandOverHandListBasedSet;6;100;10000;20000; 37114.27145708583
HandOverHandListBasedSet;8;0;100;200; 3.506278315054836E7
HandOverHandListBasedSet;8;0;1000;2000; 7156427.431421447
HandOverHandListBasedSet;8;0;10000;20000; 256713.3599202393
HandOverHandListBasedSet;8;10;100;200; 5268614.962593516
HandOverHandListBasedSet;8;10;1000;2000; 937717.5648702595
HandOverHandListBasedSet;8;10;10000;20000; 93206.4837905237
HandOverHandListBasedSet;8;100;100;200; 699026.9461077844
HandOverHandListBasedSet;8;100;1000;2000; 355707.0858283433
HandOverHandListBasedSet;8;100;10000;20000; 37642.39401496259
HandOverHandListBasedSet;10;0;100;200; 7.128219491525425E7
HandOverHandListBasedSet;10;0;1000;2000; 8887963.092269327
HandOverHandListBasedSet;10;0;10000;20000; 281271.95608782436
HandOverHandListBasedSet;10;10;100;200; 4798250.872817955
HandOverHandListBasedSet;10;10;1000;2000; 423120.1995012469
HandOverHandListBasedSet;10;10;10000;20000; 104220.22919780767
HandOverHandListBasedSet;10;100;100;200; 658262.7118644068
HandOverHandListBasedSet;10;100;1000;2000; 326691.2718204489
HandOverHandListBasedSet;10;100;10000;20000; 41502.74314214464
HandOverHandListBasedSet;12;0;100;200; 7.842507980049875E7
HandOverHandListBasedSet;12;0;1000;2000; 1.0001110169491526E7
HandOverHandListBasedSet;12;0;10000;20000; 304837.90523690777
HandOverHandListBasedSet;12;10;100;200; 4865118.2044887785
HandOverHandListBasedSet;12;10;1000;2000; 318252.6158445441
HandOverHandListBasedSet;12;10;10000;20000; 115813.83773021404
HandOverHandListBasedSet;12;100;100;200; 655982.0538384846
HandOverHandListBasedSet;12;100;1000;2000; 294570.3592814371
HandOverHandListBasedSet;12;100;10000;20000; 46589.02743142145
HandOverHandListBasedSetOptimized;1;0;100;200; 1603775.7242757245
HandOverHandListBasedSetOptimized;1;0;1000;2000; 164818.18181818182
HandOverHandListBasedSetOptimized;1;0;10000;20000; 16398.6013986014
HandOverHandListBasedSetOptimized;1;10;100;200; 1650181.3186813188
HandOverHandListBasedSetOptimized;1;10;1000;2000; 169146.85314685316
HandOverHandListBasedSetOptimized;1;10;10000;20000; 17101.44927536232
HandOverHandListBasedSetOptimized;1;100;100;200; 2958426.2868565717
HandOverHandListBasedSetOptimized;1;100;1000;2000; 281051.4485514486
HandOverHandListBasedSetOptimized;1;100;10000;20000; 22903.04847576212
HandOverHandListBasedSetOptimized;4;0;100;200; 1749374.9375936096
HandOverHandListBasedSetOptimized;4;0;1000;2000; 354116.76646706584
HandOverHandListBasedSetOptimized;4;0;10000;20000; 38870.75848303393
HandOverHandListBasedSetOptimized;4;10;100;200; 2368631.05341987
HandOverHandListBasedSetOptimized;4;10;1000;2000; 432316.0259610584
HandOverHandListBasedSetOptimized;4;10;10000;20000; 41492.76085871193
HandOverHandListBasedSetOptimized;4;100;100;200; 3567323.5147279077
HandOverHandListBasedSetOptimized;4;100;1000;2000; 479773.2267732268
HandOverHandListBasedSetOptimized;4;100;10000;20000; 44952.57114328507
HandOverHandListBasedSetOptimized;6;0;100;200; 1425868.7624750498
HandOverHandListBasedSetOptimized;6;0;1000;2000; 403186.626746507
HandOverHandListBasedSetOptimized;6;0;10000;20000; 43037.90523690773
HandOverHandListBasedSetOptimized;6;10;100;200; 1863309.381237525
HandOverHandListBasedSetOptimized;6;10;1000;2000; 518120.8187718422
HandOverHandListBasedSetOptimized;6;10;10000;20000; 46750.374438342486
HandOverHandListBasedSetOptimized;6;100;100;200; 2922105.8412381425
HandOverHandListBasedSetOptimized;6;100;1000;2000; 520077.8831752371
HandOverHandListBasedSetOptimized;6;100;10000;20000; 53561.657513729406
HandOverHandListBasedSetOptimized;8;0;100;200; 1286251.996007984
HandOverHandListBasedSetOptimized;8;0;1000;2000; 380966.08478802996
HandOverHandListBasedSetOptimized;8;0;10000;20000; 30753.615960099753
HandOverHandListBasedSetOptimized;8;10;100;200; 1775620.5691462804
HandOverHandListBasedSetOptimized;8;10;1000;2000; 534294.9676133533
HandOverHandListBasedSetOptimized;8;10;10000;20000; 32105.788423153692
HandOverHandListBasedSetOptimized;8;100;100;200; 2687105.1844466603
HandOverHandListBasedSetOptimized;8;100;1000;2000; 448718.0638722555
HandOverHandListBasedSetOptimized;8;100;10000;20000; 44880.79800498753
HandOverHandListBasedSetOptimized;10;0;100;200; 1314380.548628429
HandOverHandListBasedSetOptimized;10;0;1000;2000; 314875.31172069826
HandOverHandListBasedSetOptimized;10;0;10000;20000; 31825.43640897756
HandOverHandListBasedSetOptimized;10;10;100;200; 1729931.7048853443
HandOverHandListBasedSetOptimized;10;10;1000;2000; 601815.1469855505
HandOverHandListBasedSetOptimized;10;10;10000;20000; 34200.0
HandOverHandListBasedSetOptimized;10;100;100;200; 2519004.987531172
HandOverHandListBasedSetOptimized;10;100;1000;2000; 484350.6234413965
HandOverHandListBasedSetOptimized;10;100;10000;20000; 49980.04987531172
HandOverHandListBasedSetOptimized;12;0;100;200; 1129477.0459081836
HandOverHandListBasedSetOptimized;12;0;1000;2000; 310404.19161676645
HandOverHandListBasedSetOptimized;12;0;10000;20000; 34582.959641255606
HandOverHandListBasedSetOptimized;12;10;100;200; 1618138.5842472585
HandOverHandListBasedSetOptimized;12;10;1000;2000; 614957.171314741
HandOverHandListBasedSetOptimized;12;10;10000;20000; 39049.8753117207
HandOverHandListBasedSetOptimized;12;100;100;200; 2472107.676969093
HandOverHandListBasedSetOptimized;12;100;1000;2000; 526029.9102691925
HandOverHandListBasedSetOptimized;12;100;10000;20000; 54905.33134030891
LazyLinkedListSortedSet;1;0;100;200; 1.0128942528735632E7
LazyLinkedListSortedSet;1;0;1000;2000; 704637.1814092954
LazyLinkedListSortedSet;1;0;10000;20000; 38528.971028971035
LazyLinkedListSortedSet;1;10;100;200; 9803112.887112888
LazyLinkedListSortedSet;1;10;1000;2000; 498363.1368631369
LazyLinkedListSortedSet;1;10;10000;20000; 38641.858141858145
LazyLinkedListSortedSet;1;100;100;200; 8162316.683316684
LazyLinkedListSortedSet;1;100;1000;2000; 612696.3036963037
LazyLinkedListSortedSet;1;100;10000;20000; 31164.917541229388
LazyLinkedListSortedSet;4;0;100;200; 3.2836880678981528E7
LazyLinkedListSortedSet;4;0;1000;2000; 3565174.151696607
LazyLinkedListSortedSet;4;0;10000;20000; 143304.04393409885
LazyLinkedListSortedSet;4;10;100;200; 2.83997473789316E7
LazyLinkedListSortedSet;4;10;1000;2000; 1807471.2930604094
LazyLinkedListSortedSet;4;10;10000;20000; 134953.07039440837
LazyLinkedListSortedSet;4;100;100;200; 1.1498954545454547E7
LazyLinkedListSortedSet;4;100;1000;2000; 1833582.9170829172
LazyLinkedListSortedSet;4;100;10000;20000; 111775.33699450824
LazyLinkedListSortedSet;6;0;100;200; 4.3266330838323355E7
LazyLinkedListSortedSet;6;0;1000;2000; 4963565.152271592
LazyLinkedListSortedSet;6;0;10000;20000; 205627.55866200698
LazyLinkedListSortedSet;6;10;100;200; 3.386535044865404E7
LazyLinkedListSortedSet;6;10;1000;2000; 2109792.810783824
LazyLinkedListSortedSet;6;10;10000;20000; 189384.11588411592
LazyLinkedListSortedSet;6;100;100;200; 1.1806040918163672E7
LazyLinkedListSortedSet;6;100;1000;2000; 2216130.7385229543
LazyLinkedListSortedSet;6;100;10000;20000; 149732.90064902644
LazyLinkedListSortedSet;8;0;100;200; 5.167683042394015E7
LazyLinkedListSortedSet;8;0;1000;2000; 6018845.885286784
LazyLinkedListSortedSet;8;0;10000;20000; 238270.8229426434
LazyLinkedListSortedSet;8;10;100;200; 3.86777680798005E7
LazyLinkedListSortedSet;8;10;1000;2000; 2314784.9301397204
LazyLinkedListSortedSet;8;10;10000;20000; 207122.75449101796
LazyLinkedListSortedSet;8;100;100;200; 1.1751704738154614E7
LazyLinkedListSortedSet;8;100;1000;2000; 2422629.4264339153
LazyLinkedListSortedSet;8;100;10000;20000; 166808.88223552893
LazyLinkedListSortedSet;10;0;100;200; 6.082598105682952E7
LazyLinkedListSortedSet;10;0;1000;2000; 6699211.758844045
LazyLinkedListSortedSet;10;0;10000;20000; 255539.65087281796
LazyLinkedListSortedSet;10;10;100;200; 4.157446510468595E7
LazyLinkedListSortedSet;10;10;1000;2000; 2861846.4606181458
LazyLinkedListSortedSet;10;10;10000;20000; 217675.97208374878
LazyLinkedListSortedSet;10;100;100;200; 1.1360974064837907E7
LazyLinkedListSortedSet;10;100;1000;2000; 2752608.8689586446
LazyLinkedListSortedSet;10;100;10000;20000; 173777.05735660848
LazyLinkedListSortedSet;12;0;100;200; 6.785552267065272E7
LazyLinkedListSortedSet;12;0;1000;2000; 7869573.280159522
LazyLinkedListSortedSet;12;0;10000;20000; 275678.62481315393
LazyLinkedListSortedSet;12;10;100;200; 4.368823878364906E7
LazyLinkedListSortedSet;12;10;1000;2000; 3000641.575274178
LazyLinkedListSortedSet;12;10;10000;20000; 226976.55860349128
LazyLinkedListSortedSet;12;100;100;200; 1.1128183449651048E7
LazyLinkedListSortedSet;12;100;1000;2000; 2941212.861415753
LazyLinkedListSortedSet;12;100;10000;20000; 180822.53240279164
